id,chat_time,platform,user_id,agent_id,conversation_id,intent_id,is_fallback,total_fallbacks,user_response,Sentiment,Code,combined
4968425,12/26/2020 18:51,Web,5fe50b96d12795.40963158,104,1380,2463,0,2,How to remove item from cart,negative,0,"How to remove item from cart, There isn't one"
4968434,12/26/2020 18:52,Web,5fe50b96d12795.40963158,104,1380,60,1,3,There isn't one,negative,0,There isn't one
4957648,12/25/2020 12:40,Web,5fe511b772e848.31437295,104,11642,3940,0,0,102827214,positive,1,102827214
4955063,12/24/2020 23:29,Web,5fe52438b9c2c9.98743224,104,1380,1186,0,0,free shipping over 25,positive,1,"free shipping over 25, i would like to share some feedback"
4955083,12/24/2020 23:33,Web,5fe52438b9c2c9.98743224,104,1380,60,1,1,i would like to share some feedback,positive,1,i would like to share some feedback
4956067,12/25/2020 3:01,Web,5fe53f6734aad5.23732532,104,1380,2361,0,2,Cognitive adult dogs,positive,1,Cognitive adult dogs
4956127,12/25/2020 3:16,Web,5fe558f1624634.33711264,104,-1,-1,0,2,Products for focus,positive,1,"Products for focus, Focus"
4956123,12/25/2020 3:16,Web,5fe558f1624634.33711264,104,1380,60,1,2,Focus,positive,1,Focus
4985860,12/28/2020 14:30,Web,5fe55b3d0f5853.13032297,19,142,983,0,0,Do apprenticeships qualify for the trade school program?,positive,1,Do apprenticeships qualify for the trade school program?
4956306,12/25/2020 3:46,Web,5fe55e17c9a1b8.01314752,149,2109,2922,0,0,Is there THC in this oil,positive,1,Is there THC in this oil
4957453,12/25/2020 11:20,Web,5fe5c8c3f349d4.79686003,104,1380,1186,0,0,Ship charge,positive,1,Ship charge
4987284,12/28/2020 16:04,Web,5fe5f9d74e04f8.82852539,104,1380,2771,0,0,"Hi! I pasted the 15% coupon code, but the amount for my order remained the same...although it said that the coupon was applied. I ordered the 3 pack of the calm gummies for $136.78. Can you please tell me what happened?",Negative,0,"Hi! I pasted the 15% coupon code, but the amount for my order remained the same...although it said that the coupon was applied. I ordered the 3 pack of the calm gummies for $136.78. Can you please tell me what happened?"
4959404,12/25/2020 18:12,Web,5fe62b11a47463.62305644,19,288,988,0,0,"Hi, I recently received a tech Mc tool bag and would like to see if I could get the receipt information to be able to warranty my new tool bag",positive,1,"Hi, I recently received a tech Mc tool bag and would like to see if I could get the receipt information to be able to warranty my new tool bag"
4959632,12/25/2020 18:53,Web,5fe634ea0340a4.87987874,5,32,19,0,0,your site doesn't like me!! it won't take my order,negative,0,your site doesn't like me!! it won't take my order
4961301,12/25/2020 23:54,Web,5fe67813186cc0.69364706,104,1422,-1,0,2,hemingwayhero@dc.rr.com,positive,1,hemingwayhero@dc.rr.com
5007733,12/29/2020 23:27,Web,5fe678b5213ae3.22864923,104,1380,2334,0,0,"I have epilepsy and need cbd oil. I don't know whether to buy high dise of cnI'm trying to eliminate or reduce pills. I like the capsules for easy consumptio but don't know if J should take oil to find my ""sweet spot""",positive,1,"I have epilepsy and need cbd oil. I don't know whether to buy high dise of cnI'm trying to eliminate or reduce pills. I like the capsules for easy consumptio but don't know if J should take oil to find my ""sweet spot"", I have epilepsy. Do you recommend a high dosage of cbd?"
5008138,12/29/2020 23:55,Web,5fe678b5213ae3.22864923,104,1380,2427,0,0,I have epilepsy. Do you recommend a high dosage of cbd?,positive,1,I have epilepsy. Do you recommend a high dosage of cbd?
4961498,12/26/2020 0:23,Web,5fe6823bd3bad2.94855407,104,1380,3963,0,0,why cant i order the 1 ml 60ml oil in the lemon,negative,0,why cant i order the 1 ml 60ml oil in the lemon
4961843,12/26/2020 1:22,Web,5fe68fe37c0da0.52020882,104,1380,2346,0,0,I am interested in the Brad's Holiday Bundle,positive,1,I am interested in the Brad's Holiday Bundle
4962707,12/26/2020 4:11,Web,5fe6ae06a71b72.20632472,5,26,729,0,0,"Excuse me Ochatbot, can we talk for a little while",positive,1,"Excuse me Ochatbot, can we talk for a little while, I was actually intreted in chatting with Eliza the first chatbot"
4962713,12/26/2020 4:12,Web,5fe6ae06a71b72.20632472,5,26,729,0,0,I was actually intreted in chatting with Eliza the first chatbot,negative,0,I was actually intreted in chatting with Eliza the first chatbot
4962846,12/26/2020 4:47,Web,5fe6bf8d3d4c94.60322258,488,9386,60,1,1,Question - Why can we not pay via PayPal?,positive,1,Question - Why can we not pay via PayPal?
5011638,12/30/2020 5:37,Web,5fe6c446d5b0f5.36030359,104,11642,3940,0,0,102974449,positive,1,102974449
4963068,12/26/2020 5:27,Web,5fe6c997b95188.73065714,104,1380,2309,0,0,Do you have cbd for cats?,positive,1,Do you have cbd for cats?
4963153,12/26/2020 5:45,Web,5fe6cd9fa7bd81.09480621,19,142,1169,0,0,Need to registers my bag,positive,1,Need to registers my bag
4963508,12/26/2020 8:23,Web,5fe6f2a6dbb9e3.44105061,19,288,481,0,0,Hi the zip has Broken on my veto tool bag,negative,0,Hi the zip has Broken on my veto tool bag
5008210,12/30/2020 0:01,Web,5fe72c65ce0c24.31705417,104,1380,60,1,3,I never recieved my order,negative,0,"I never recieved my order, Schung0603@gmail.com"
5008226,12/30/2020 0:02,Web,5fe72c65ce0c24.31705417,104,1422,-1,0,4,Schung0603@gmail.com,positive,1,Schung0603@gmail.com
4964625,12/26/2020 13:46,Web,5fe73e62bb9851.58728944,19,142,1195,0,0,Dealers,positive,1,Dealers
5100365,1/6/2021 23:42,Web,5fe748c402a811.07218192,104,1380,2305,0,2,Says expiration date is invalad,negative,0,Says expiration date is invalad
4965231,12/26/2020 14:39,Web,5fe748f7e37475.42033950,104,1380,3,0,0,"Hi, I received an email stating that I have 60",positive,1,"Hi, I received an email stating that I have 60"
4983354,12/28/2020 5:09,Web,5fe74c6082d157.08504704,104,1380,60,1,1,Remove button doesn't exist,negative,0,Remove button doesn't exist
4967946,12/26/2020 18:10,Web,5fe7526d8a7b07.68719234,104,1380,60,1,1,dosage,positive,1,dosage
5071110,1/4/2021 19:51,Web,5fe75529483ee8.94283687,104,1380,2292,0,0,"OK, please do that. I will need to cancel my order unless this gets resolved.",Negative,0,"OK, please do that. I will need to cancel my order unless this gets resolved."
5047934,1/2/2021 17:08,Web,5fe75f8242b4c0.98258040,104,1380,2311,0,0,I placed an order on 12/26 and the 15% coupon didn't come off my order. I've tried contacting the company and have not had a response.,negative,0,"I placed an order on 12/26 and the 15% coupon didn't come off my order. I've tried contacting the company and have not had a response., I placed an order on 12/26 and the 15% coupon didn't come off my order. I've tried contacting the company and have not had a response."
5047934,1/2/2021 17:08,Web,5fe75f8242b4c0.98258040,104,1380,2311,0,0,I placed an order on 12/26 and the 15% coupon didn't come off my order. I've tried contacting the company and have not had a response.,negative,0,I placed an order on 12/26 and the 15% coupon didn't come off my order. I've tried contacting the company and have not had a response.
4968632,12/26/2020 19:13,Web,5fe767750eace8.49332977,104,1380,2346,0,0,do you have any coupons? I had one when I was placing the order last night but now it seems to have disappeared,negative,0,do you have any coupons? I had one when I was placing the order last night but now it seems to have disappeared
4978212,12/27/2020 18:52,Web,5fe772dc82c763.95637007,104,1380,2292,0,0,Cancel order,positive,1,Cancel order
4967785,12/26/2020 17:51,Web,5fe774a2513811.23043702,104,1380,2350,0,0,angelabeller@gmail.com,positive,1,angelabeller@gmail.com
4967762,12/26/2020 17:49,Web,5fe7772a4a1922.43798046,104,11642,3940,0,0,102952414,positive,1,102952414
5083083,1/5/2021 17:44,Web,5fe7859113e089.36910682,533,10138,3,0,0,Hi. What is your current lead time for this holster?,positive,1,Hi. What is your current lead time for this holster?
4996730,12/29/2020 5:08,Web,5fe78f31a828d3.20391879,104,1422,-1,0,0,"Is the overstock hemp balm the old formula or the new one? The website shows the old artwork and the new formula (I have a bunch that is the old version that has sunflower seed oil as the first ingredient, but the site shows apricot kernel oil). I have very sensitive skin and am concerned about the new version",positive,1,"Is the overstock hemp balm the old formula or the new one? The website shows the old artwork and the new formula (I have a bunch that is the old version that has sunflower seed oil as the first ingredient, but the site shows apricot kernel oil). I have very sensitive skin and am concerned about the new version"
4969421,12/26/2020 20:26,Web,5fe7996c577568.51865448,104,9470,-1,0,0,H7RD18M25 supposed to be 15%off but on $181 only off $6.75,positive,1,H7RD18M25 supposed to be 15%off but on $181 only off $6.75
5005210,12/29/2020 20:27,Web,5fe7ac73c2df95.95053939,104,1380,60,1,1,????,negative,0,????
5107659,1/7/2021 17:02,Web,5fe7acd16b7a80.38855075,104,1380,2822,0,0,Calcelling order 102975403,negative,0,"Calcelling order 102975403, track order"
5107673,1/7/2021 17:03,Web,5fe7acd16b7a80.38855075,104,1380,3939,0,2,track order,negative,0,track order
4975783,12/27/2020 14:39,Web,5fe7b2f890bf99.88912143,104,1380,60,1,1,cancel,negative,0,cancel
4990013,12/28/2020 19:03,Web,5fe7b8178d3267.44499721,104,1380,60,1,1,and when can i expect it,positive,1,"and when can i expect it, agent, when will it ship out"
5003161,12/29/2020 18:17,Web,5fe7b8178d3267.44499721,104,1380,46,0,2,agent,positive,1,"agent, when will it ship out"
4990011,12/28/2020 19:03,Web,5fe7b8178d3267.44499721,104,1380,2232,0,0,when will it ship out,positive,1,when will it ship out
4970685,12/26/2020 22:50,Web,5fe7b9f6f03c48.88741194,104,1380,3963,0,0,I cannot get my order to go through,negative,0,I cannot get my order to go through
5251721,1/18/2021 20:31,Web,5fe7ced62af5a5.57478845,104,1380,2346,0,0,"Trying to restart my subscription--it kept failing, so I am just starting over",negative,0,"Trying to restart my subscription--it kept failing, so I am just starting over"
4971458,12/27/2020 0:29,Web,5fe7d483ab7830.18074149,104,1380,2236,0,0,Do you ship to Canada?,positive,1,Do you ship to Canada?
5159430,1/11/2021 17:24,Web,5fe7dfa23825c3.44277841,104,1380,3963,0,0,I know how to change my payment. I need to edit my order. How do I do that?,positive,1,I know how to change my payment. I need to edit my order. How do I do that?
4972197,12/27/2020 2:04,Web,5fe7ea0b39db19.85111828,104,11642,3940,0,0,102940380,positive,1,102940380
4972340,12/27/2020 2:21,Web,5fe7ecda236c34.98995827,104,1380,2427,0,0,For everyday chronic pain and arthritis,positive,1,For everyday chronic pain and arthritis
4972661,12/27/2020 2:59,Web,5fe7f85974f869.69039173,488,9386,1186,0,0,Do you ship to the uk,positive,1,Do you ship to the uk
4972926,12/27/2020 3:31,Web,5fe7ff4aa06ff6.17452506,104,1380,2258,0,0,would like to purchase 2 orders of the 15mg capsules,positive,1,would like to purchase 2 orders of the 15mg capsules
5091129,1/6/2021 4:51,Web,5fe804aa804ea5.39935550,104,1380,1186,0,0,My order hasn't shipping yet,negative,0,"My order hasn't shipping yet, Are you open?"
5051880,1/2/2021 22:58,Web,5fe804aa804ea5.39935550,104,1380,3416,0,0,Are you open?,positive,1,Are you open?
4973520,12/27/2020 5:15,Web,5fe8144071eff6.02773446,104,1422,-1,0,0,Jonathan Evans,positive,1,Jonathan Evans
4973640,12/27/2020 5:35,Web,5fe815922cefb0.55866045,104,1380,60,1,4,Can I have what's app number to make communication effective please,negative,0,Can I have what's app number to make communication effective please
4973611,12/27/2020 5:30,Web,5fe81a69cadfb9.25768406,104,1380,1186,0,0,"Website says free shipping on all orders $25 and over, but it's forcing me to pay for shipping",negative,0,"Website says free shipping on all orders $25 and over, but it's forcing me to pay for shipping"
4973675,12/27/2020 5:42,Web,5fe81e70489402.79872297,149,2109,3386,0,0,What's the difference between these two joint & muscle bottles?,positive,1,What's the difference between these two joint & muscle bottles?
4974013,12/27/2020 7:19,Web,5fe833ee01a9d6.08309849,104,1380,19,0,0,Your website says $25,positive,1,"Your website says $25, Free shipping"
4974006,12/27/2020 7:18,Web,5fe833ee01a9d6.08309849,104,1380,1186,0,0,Free shipping,positive,1,Free shipping
4974212,12/27/2020 8:43,Web,5fe849015d22f0.83228626,19,182,60,1,2,Pincer,Positive,1,Pincer
4974300,12/27/2020 9:38,Web,5fe8552c5dcf09.91808121,149,-1,-1,0,0,do you ship to Australia?,positive,1,do you ship to Australia?
5068264,1/4/2021 17:01,Web,5fe8836048a940.80836813,104,1380,60,1,8,the order was not delivered and i will stay in this adress until tomorrow,negative,0,the order was not delivered and i will stay in this adress until tomorrow
4989121,12/28/2020 17:59,Web,5fe88a69749e62.13191023,104,1422,-1,0,0,Order some product on dec 7th and we r still waiting for it. It says it's PA or NY.,Negative,0,Order some product on dec 7th and we r still waiting for it. It says it's PA or NY.
4975261,12/27/2020 13:38,Web,5fe88c0261b5f4.76735814,104,1380,1186,0,0,Since I spent over $25.00 it should be free shipping,positive,1,Since I spent over $25.00 it should be free shipping
4975323,12/27/2020 13:43,Web,5fe88d74cbbe12.07084723,104,1380,60,1,1,"No, it does not work",negative,0,"No, it does not work"
5082847,1/5/2021 17:29,Web,5fe89efce367a4.14915029,104,11642,3940,0,2,5.54E+22,positive,1,5.54E+22
4976205,12/27/2020 15:25,Web,5fe8a6bd23c1f0.13088574,529,10076,3,0,0,Hi! Do you have any sales right now?,positive,1,Hi! Do you have any sales right now?
5005298,12/29/2020 20:33,Web,5fe8aa29b446f8.28399670,104,11642,3940,0,0,9.27E+21,positive,1,9.27E+21
4976437,12/27/2020 15:48,Web,5fe8aada5a38c7.71602335,104,1380,3,0,0,HI! I thought the shipping was free over $25,positive,1,HI! I thought the shipping was free over $25
5093693,1/6/2021 14:38,Web,5fe8b301866de3.60261423,104,1380,2304,0,0,Does Charlotte's web have any products with no thc?,positive,1,Does Charlotte's web have any products with no thc?
4977386,12/27/2020 17:20,Web,5fe8b8f54f70d9.50507227,104,1380,2798,0,0,international shipping,positive,1,"international shipping, International shipping, international shipping"
4977319,12/27/2020 17:16,Web,5fe8b8f54f70d9.50507227,104,1380,2798,0,0,International shipping,positive,1,"International shipping, international shipping"
4977147,12/27/2020 17:03,Web,5fe8b8f54f70d9.50507227,104,1380,2798,0,0,international shipping,positive,1,international shipping
4977556,12/27/2020 17:34,Web,5fe8bf63e5d487.63786165,104,1380,2346,0,0,It appears I have2 separate auto shipments each month for sleep gummies. Please cancel the later one of the month. I'm not sure how I got 2 autos/ month for the same thing. Thank you.,negative,0,It appears I have2 separate auto shipments each month for sleep gummies. Please cancel the later one of the month. I'm not sure how I got 2 autos/ month for the same thing. Thank you.
4979106,12/27/2020 20:29,Web,5fe8e580801c89.66573716,19,142,1921,0,0,Hi what is the product code for this bag,positive,1,Hi what is the product code for this bag
5083907,1/5/2021 18:38,Web,5fe8e5cae59df3.09026088,104,1380,2292,0,0,Would you please cancell the order 103008975 ?,negative,0,"Would you please cancell the order 103008975 ?, cancell one time order"
5084078,1/5/2021 18:51,Web,5fe8e5cae59df3.09026088,104,1380,2292,0,0,cancell one time order,negative,0,cancell one time order
4981183,12/28/2020 0:25,Web,5fe8f73d11b0f0.68786154,104,1380,2345,0,0,I have ADHD...is there a 'focus gummy'?,positive,1,I have ADHD...is there a 'focus gummy'?
4979547,12/27/2020 21:22,Web,5fe8fad5e26949.43004145,104,11642,3940,0,0,1800894792,positive,1,1800894792
4979741,12/27/2020 21:44,Web,5fe8fe842c14b5.85170603,104,1380,2330,0,0,i need a real person,negative,0,i need a real person
5019294,12/30/2020 20:50,Web,5fe904c5bdd7b8.27974019,104,1380,2334,0,0,When should I be taking my CBD oil,positive,1,When should I be taking my CBD oil
4980559,12/27/2020 23:19,Web,5fe90beb84c060.81032512,104,1380,60,1,1,"I already checked out and the H7RD18M25 code did not ""take"".",negative,0,"I already checked out and the H7RD18M25 code did not ""take""."
4980380,12/27/2020 22:57,Web,5fe911353fe539.55281955,104,1380,46,0,0,Can CBD help with weight loss?,positive,1,Can CBD help with weight loss?
4980455,12/27/2020 23:08,Web,5fe9138024d274.87288300,533,10138,4478,0,0,"smith and wesson 1911 pro series 3 "" leather",positive,1,"smith and wesson 1911 pro series 3 "" leather"
5039607,1/1/2021 19:48,Web,5fe9190db9fc74.79483753,104,1380,2771,0,0,I purchased the calm gummies from vitamin shoppe and there is no l theanine in it when it said that it has it. Is there a change in formula that no longer contains the amino acid?,negative,0,"I purchased the calm gummies from vitamin shoppe and there is no l theanine in it when it said that it has it. Is there a change in formula that no longer contains the amino acid?, I purchased the calm gummies from vitamin shoppe and there is no l theanine in it when it said that it has it. Is there a change in formula that no longer contains the amino acid?"
5039607,1/1/2021 19:48,Web,5fe9190db9fc74.79483753,104,1380,2771,0,0,I purchased the calm gummies from vitamin shoppe and there is no l theanine in it when it said that it has it. Is there a change in formula that no longer contains the amino acid?,positive,1,I purchased the calm gummies from vitamin shoppe and there is no l theanine in it when it said that it has it. Is there a change in formula that no longer contains the amino acid?
4981097,12/28/2020 0:17,Web,5fe923a550ccf5.73706469,104,1380,3,0,0,"Hi, I have emailed support a few times and never heard back in the last two months. Is this a good place to ask about my order?",negative,0,"Hi, I have emailed support a few times and never heard back in the last two months. Is this a good place to ask about my order?"
5058471,1/3/2021 18:43,Web,5fe92e53495935.28833361,104,1380,3,0,0,"Hi, I haven't heard back from anyone yet.",negative,0,"Hi, I haven't heard back from anyone yet."
4981790,12/28/2020 1:29,Web,5fe933b1654e44.44572077,225,2852,60,1,2,I need to remove my daughter Diana.,negative,0,I need to remove my daughter Diana.
4982993,12/28/2020 4:00,Web,5fe9376c0d6fe0.37284313,104,1380,2271,0,0,https://www.charlottesweb.com/maximum-strength-lhemp-extract-cbd-oil,positive,1,https://www.charlottesweb.com/maximum-strength-lhemp-extract-cbd-oil
4993811,12/28/2020 23:57,Web,5fe93d9aa4aad8.23252158,104,9470,-1,0,0,H7RD18M25,positive,1,H7RD18M25
5101883,1/7/2021 2:12,Web,5fe95915908505.40958986,104,1380,2427,0,0,All over arthritis,positive,1,"All over arthritis, All over arthritis"
5101883,1/7/2021 2:12,Web,5fe95915908505.40958986,104,1380,2427,0,0,All over arthritis,positive,1,All over arthritis
4983533,12/28/2020 5:49,Web,5fe9714cdc13a0.49225191,104,1380,2390,0,0,is shipping free on auto ship orders?,positive,1,is shipping free on auto ship orders?
4983594,12/28/2020 6:09,Web,5fe9765f95d935.88009095,5,132,416,0,0,Yes I am having a nice day â˜º,positive ,1,Yes I am having a nice day â˜º
5007349,12/29/2020 22:56,Web,5fe997ff72b8b2.74181499,104,1380,46,0,2,what product would you recommend for joint pain in hand due to arthritis ?,positive,1,what product would you recommend for joint pain in hand due to arthritis ?
5166693,1/12/2021 1:30,Web,5fe9a82577dae1.29601148,565,10828,4669,0,0,"I've done that, but never got the option to continue or log in",negative,0,"I've done that, but never got the option to continue or log in"
4984277,12/28/2020 11:18,Web,5fe9bbb9a36005.02689337,104,1380,46,0,0,What's the purpose of this chatbox then?,positive,1,What's the purpose of this chatbox then?
4984683,12/28/2020 13:00,Web,5fe9d6c6f2c6e1.21721358,104,1422,-1,0,0,jore martinelli,positive,1,jore martinelli
5002092,12/29/2020 17:12,Web,5fe9ddc88cddf2.30898680,104,11642,3940,0,0,102929268,positive,1,102929268
4986388,12/28/2020 15:12,Web,5fe9de3d828892.53217540,104,1380,2292,0,0,I want to cancel an order i placed by mistake,negative,0,I want to cancel an order i placed by mistake
4985488,12/28/2020 14:05,Web,5fe9e5ebd43855.25165936,104,1380,2330,0,0,is this a real person,negative,0,is this a real person
4985573,12/28/2020 14:09,Web,5fe9e7268a9d19.96059577,122,11665,3940,0,0,1002,positive,1,1002
5028574,12/31/2020 16:39,Web,5fe9e83ae1b436.51864112,104,1380,60,1,2,When will it be shipped?,positive,1,When will it be shipped?
4985910,12/28/2020 14:34,Web,5fe9eb5fd5cea4.43470360,488,9386,17,0,0,yeah......full not accepting emails,negative,0,yeah......full not accepting emails
5036850,1/1/2021 14:45,Web,5fe9f3c04b9589.52933475,104,1380,2442,0,0,Should i ship to my po box or physical address..?,positive,1,Should i ship to my po box or physical address..?
4986477,12/28/2020 15:18,Web,5fe9f710889855.77745978,488,9386,1187,0,0,"I received a broken to toy , how do i get it replaced or returned",negative,0,"I received a broken to toy , how do i get it replaced or returned"
4986741,12/28/2020 15:30,Web,5fe9f9c68f2421.35631418,104,1380,2341,0,0,cbd gummies for pain,positive,1,cbd gummies for pain
4988562,12/28/2020 17:22,Web,5fe9ff961b8fd5.87312778,104,1380,3,0,0,"Hello, I did not receive my order placed on December 10",negative,0,"Hello, I did not receive my order placed on December 10, I ordered CBD Oil on received CBD cream instead"
4988577,12/28/2020 17:23,Web,5fe9ff961b8fd5.87312778,104,1380,2353,0,0,I ordered CBD Oil on received CBD cream instead,negative,0,I ordered CBD Oil on received CBD cream instead
5082315,1/5/2021 16:55,Web,5fea03a1b2ae12.31495994,104,11642,3940,0,0,102984772,positive,1,102984772
4988231,12/28/2020 17:04,Web,5fea0e6c369559.81109381,104,1380,46,0,0,what about international shipping,positive,1,what about international shipping
4989140,12/28/2020 18:00,Web,5fea1b4677f004.36699967,225,2852,3,0,0,Good afternoon! I am trying to update my credit card information but I don't see where I can do that?,negative,0,Good afternoon! I am trying to update my credit card information but I don't see where I can do that?
4989055,12/28/2020 17:56,Web,5fea1c2b6745c7.51948164,225,2852,3562,0,0,chat with a representative,negative,0,chat with a representative
5159433,1/11/2021 17:24,Web,5fea1c6a66dfe2.80508827,104,1422,-1,0,0,ccomfort@ctcak.net,positive,1,"ccomfort@ctcak.net, 1800894774"
5266792,1/19/2021 22:07,Web,5fea1c6a66dfe2.80508827,104,11642,3940,0,2,1800894774,positive,1,1800894774
4989354,12/28/2020 18:14,Web,5fea1f058d15b8.99018711,132,1948,-1,0,0,charlesgarcia305@gmail.com,positive,1,charlesgarcia305@gmail.com
4989296,12/28/2020 18:10,Web,5fea1f897e95a7.32503586,104,1380,2236,0,0,do you ship to canada?,positive,1,do you ship to canada?
4989478,12/28/2020 18:24,Web,5fea1ff877c810.81308502,104,1380,2390,0,0,I don't want a subscription ...l'm trying this for the first time.,negative,0,I don't want a subscription ...l'm trying this for the first time.
4990030,12/28/2020 19:04,Web,5fea20bb189d52.62813024,104,1380,2330,0,0,trying to order- no customer service when I call and unable to get product in cart online.,negative,0,"trying to order- no customer service when I call and unable to get product in cart online., tried that for last 30 mins with no luck. If you are closed for the holiday it would be good to say that on the message."
4990039,12/28/2020 19:05,Web,5fea20bb189d52.62813024,104,1380,60,1,1,tried that for last 30 mins with no luck. If you are closed for the holiday it would be good to say that on the message.,negative,0,tried that for last 30 mins with no luck. If you are closed for the holiday it would be good to say that on the message.
4989758,12/28/2020 18:42,Web,5fea26a2a95ba6.79783886,104,1380,46,0,0,im looking for something that will help with knee pain from bone on bone arthritis,positive,1,im looking for something that will help with knee pain from bone on bone arthritis
4989919,12/28/2020 18:54,Web,5fea27dc40f314.08372661,132,-1,-1,0,2,do you have any unsweetened shakes,positive,1,"do you have any unsweetened shakes, do you have any shakes that do not have xylitol in them? From what I can see all of them are sweetened. I do not like sweetened with artificial sweetners"
4989844,12/28/2020 18:49,Web,5fea27dc40f314.08372661,132,1937,60,1,2,do you have any shakes that do not have xylitol in them? From what I can see all of them are sweetened. I do not like sweetened with artificial sweetners,negative,0,do you have any shakes that do not have xylitol in them? From what I can see all of them are sweetened. I do not like sweetened with artificial sweetners
4990333,12/28/2020 19:23,Web,5fea284c5d9fb6.71644583,104,1380,3,0,0,"Hello, would you please respond to my text? thank you.",positive,1,"Hello, would you please respond to my text? thank you."
4990022,12/28/2020 19:03,Web,5fea2accd3cd91.76814114,104,1380,60,1,1,102861610,positive,1,102861610
4990129,12/28/2020 19:09,Web,5fea2c24d226b3.88695341,104,1380,60,1,1,Please have someone call me,negative,0,Please have someone call me
4990525,12/28/2020 19:38,Web,5fea30e0c96569.76950415,104,1422,-1,0,0,Vazquezkatie@aol.com,positive,1,Vazquezkatie@aol.com
5007332,12/29/2020 22:55,Web,5fea397b865a35.96077785,104,1380,2235,0,0,My order was placed 12/11 and when I checked the status it says it's being returned to sender. I would like a refund,negative,0,My order was placed 12/11 and when I checked the status it says it's being returned to sender. I would like a refund
4991091,12/28/2020 20:15,Web,5fea3b857518a9.00973039,488,9386,4163,0,0,"I am looking for one of your products called ""Patches"" It is a dog toy that is K9 Tuff Guard.",positive,1,"I am looking for one of your products called ""Patches"" It is a dog toy that is K9 Tuff Guard."
4991511,12/28/2020 20:52,Web,5fea45560c2283.41289079,104,1380,46,0,0,help,negative,0,help
4991792,12/28/2020 21:15,Web,5fea45bc17fa70.66895998,104,1380,46,0,2,help please,negative,0,help please
4992135,12/28/2020 21:36,Web,5fea4f9f6daa76.18020387,104,1380,2427,0,0,anxiety,positive,1,anxiety
5069869,1/4/2021 18:38,Web,5fea55917b7927.58760120,488,9386,60,1,1,Please refer back to my concern about the squirrels in log toy. Sarah Jacobson,positive,1,Please refer back to my concern about the squirrels in log toy. Sarah Jacobson
4993205,12/28/2020 23:03,Web,5fea62dd35cea8.71435845,104,1380,3963,0,0,How do i apply my points to my online order.,positive,1,How do i apply my points to my online order.
5002314,12/29/2020 17:29,Web,5fea69c0636395.45633750,104,9470,-1,0,0,sheri_902@yahoo.com,positive,1,sheri_902@yahoo.com
4993840,12/28/2020 23:58,Web,5fea70ec8559d0.38832631,104,11642,3940,0,0,102966973,positive,1,102966973
4995028,12/29/2020 1:57,Web,5fea8b42f11456.58936218,104,1380,2428,0,2,the coupon that you give me is not working,negative,0,the coupon that you give me is not working
4999264,12/29/2020 14:00,Web,5fea8ff1eff885.38968050,104,1422,-1,0,0,I'll call,positive,1,I'll call
5022759,12/31/2020 2:03,Web,5fea96f4302233.64263969,104,11642,3940,0,0,102988411,positive,1,102988411
4995720,12/29/2020 3:00,Web,5fea978e1127e5.39492249,104,1422,-1,0,0,Strawdogg17@yahoo.com,positive,1,Strawdogg17@yahoo.com
5002450,12/29/2020 17:35,Web,5feaa1fea7d496.43563466,104,1380,46,0,2,What is the net price with the jumbo40 disc,positive,1,What is the net price with the jumbo40 disc
5090154,1/6/2021 3:03,Web,5feaa5b777fd76.11361325,104,1422,-1,0,2,"I need to redirect my impending order. Due to it being delayed, it needs to go to the recently updated shipping address, not the current, address ( which matches the billing address)",positive,1,"I need to redirect my impending order. Due to it being delayed, it needs to go to the recently updated shipping address, not the current, address ( which matches the billing address)"
4996541,12/29/2020 4:35,Web,5feab1a5c3ac15.57074340,104,1380,2293,0,0,drop shipping program,positive,1,drop shipping program
4996615,12/29/2020 4:46,Web,5feab2cbde70d1.63941190,104,1380,2341,0,0,*gummies,positive,1,*gummies
4996800,12/29/2020 5:22,Web,5feaba80509de4.64057615,19,142,1362,0,0,providing a review,positive,1,"providing a review, product support"
4996795,12/29/2020 5:22,Web,5feaba80509de4.64057615,19,142,844,0,0,product support,positive,1,product support
4996931,12/29/2020 6:02,Web,5feabc727085b1.13930556,104,1380,2436,0,0,no thanks,negative,0,no thanks
4997123,12/29/2020 6:49,Web,5fead1376ccb46.72133091,221,2866,-1,0,0,Rachel,positive,1,Rachel
4997298,12/29/2020 7:43,Web,5feadd0b906f89.40650214,19,142,844,0,0,I never received a tracking number for my order,negative,0,I never received a tracking number for my order
4997685,12/29/2020 9:48,Web,5feafb64bb0ee4.80255012,206,2672,60,1,1,anyone there?,negative,0,anyone there?
4997931,12/29/2020 10:55,Web,5feb0ad2efc6c5.26427708,5,32,60,1,2,let's have intercourse together,positive,1,let's have intercourse together
4998338,12/29/2020 12:46,Web,5feb2515c32ea8.58631898,5,32,3,0,0,hi,positive,1,hi
4998539,12/29/2020 13:09,Web,5feb278b263ed3.71100083,104,1422,-1,0,0,"I just sent a message (It's really early for me), and it was bout applying a discount code after I placed the order: #102989980, I put in the incorrect discount code in the previous message. It should be H7RD18M25. I'm wondering if that could be applied after I placed the order maybe 15 minutes ago. Thanks!!",positive,1,"I just sent a message (It's really early for me), and it was bout applying a discount code after I placed the order: #102989980, I put in the incorrect discount code in the previous message. It should be H7RD18M25. I'm wondering if that could be applied after I placed the order maybe 15 minutes ago. Thanks!!"
4998435,12/29/2020 13:01,Web,5feb27dbcb9528.54934561,599,11503,60,1,6,go to hell bhenchod,negative,0,go to hell bhenchod
